"id","name","genericName","brandName","englishName","activeIngredient","strength","package","formId","unitId","price","createdAt","updatedAt","other","type","active_ingredient_strength","quantity_per_unit","unit_packageId","qc_price","qc_quantity_per_unit","qc_unit_packageId","ratio_price","source"
"14b36d87-b949-4988-8866-9adbf0414dd8",佳腎康錠15毫克,"TOLVAPTAN , 一般錠劑膠囊劑 , 15-90 MG",臺灣大塚製藥股份有限,JINARC TABLETS 15MG,"[""tolvaptan""]","[""15mg""]","",,7,410.000,2021-04-27 08:32:39.163 +0700,2021-04-27 08:32:39.163 +0700,"{""code"": ""BC27341100"", ""pharmacist"": ""臺灣大塚製藥股份有限"", ""link_source"": ""http://info.fda.gov.tw/MLMS/H0001D.aspx?Type=Lic&LicId=52027341"", ""startAndEnd"": ""108.07.01|迄今"", ""specification"": """", ""classification"": ""研發廠"", ""singleCompound"": ""單方""}",tw,"[""tolvaptan@@15mg""]","1",4,410.000,"1",4,821.310,http://info.fda.gov.tw/MLMS/H0001D.aspx?Type=Lic&LicId=52027341
"4e07bef2-347b-450d-a122-87473383225e",Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules,Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules,Berinert,Zuclopenthixol decanoate 500mg/1ml solution for injection ampoules,"[""zuclopenthixol""]","[""500mg/ml""]","1",2333,5,165000.000,2021-04-27 09:12:44.165 +0700,2021-04-27 09:12:44.165 +0700,"{""category"": ""C"", ""quantity"": ""1""}",uk,"[""zuclopenthixol@@500mg/ml""]","1",6,165000.000,"1",6,31957.000,https://www.drugtariff.nhsbsa.nhs.uk/#/00813478-DC/DC00813264/Part%20VIIIA%20-%20Basic%20Prices%20of%20Drugs%20Product%20List
"9bf6c476-8b2f-4560-9ed0-a1c2fbde76b2",Levetiracetam 750mg tablets,Levetiracetam 750mg tablets,"",Levetiracetam 750mg tablets,"[""levetiracetam""]","[""750mg""]","60",2347,5,9.800,2021-04-27 09:35:29.313 +0700,2021-04-27 09:35:29.313 +0700,"{""category"": ""M"", ""quantity"": ""60""}",uk,"[""levetiracetam@@750mg""]","60",4,9.800,"60",4,31957.000,https://www.drugtariff.nhsbsa.nhs.uk/#/00813478-DC/DC00813264/Part%20VIIIA%20-%20Basic%20Prices%20of%20Drugs%20Product%20List
a5ea50d8-6650-4965-9ed5-a768f443ae20,CLOBETASOL PROPIONATE 0.05% LOTION,CLOBETASOL PROPIONATE 0.05% LOTION,CLOBETASOL PROPIONATE 0.05% LOTION,CLOBETASOL PROPIONATE 0.05% LOTION,"[""clobetasol""]","[""0.05%""]","118ML",2582,2,83.720,2021-04-28 10:14:40.693 +0700,2021-04-28 10:14:40.693 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""DE200"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""01/01/2018"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""51672-1350-08""}",us,"[""clobetasol@@0.05%""]","1",15,83.720,"1",15,23065.000,https://www.va.gov/opal/nac/fss/pharmPrices.asp
"14d3d9d8-4712-4087-9d09-4f9d61e52409","CLOBETASOL PROPIONATE 0.05% SPRAY,TOP","CLOBETASOL PROPIONATE 0.05% SPRAY,TOP","CLOBETASOL PROPIONATE 0.05% SPRAY,TOP","CLOBETASOL PROPIONATE 0.05% SPRAY,TOP","[""clobetasol""]","[""0.05%""]","1X125",2621,2,80.300,2021-04-28 10:14:52.128 +0700,2021-04-28 10:14:52.128 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""DE200"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""10/19/2018"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""51672-1371-08""}",us,"[""clobetasol@@0.05%""]","1",4,80.300,"1",4,23065.000,https://www.va.gov/opal/nac/fss/pharmPrices.asp
"9226a59d-00d5-41e9-934c-6d4d3abeb764",ENALAPRIL MALEATE 10MG TAB,ENALAPRIL MALEATE 10MG TAB,ENALAPRIL MALEATE 10MG TAB,ENALAPRIL MALEATE 10MG TAB,"[""enalapril""]","[""10mg""]","1000",2347,2,65.340,2021-04-28 10:14:52.225 +0700,2021-04-28 10:14:52.225 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""CV800"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""07/18/2019"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""51672-4039-03""}",us,"[""enalapril@@10mg""]","1",4,65.340,"1",4,23065.000,https://www.va.gov/opal/nac/fss/pharmPrices.asp
"5727f885-af31-4c5b-94a6-a5efaf2275c5",SOLIFENACIN SUCCINATE 10MG TAB,SOLIFENACIN SUCCINATE 10MG TAB,SOLIFENACIN SUCCINATE 10MG TAB,SOLIFENACIN SUCCINATE 10MG TAB,"[""solifenacin""]","[""10mg""]","30",2347,2,15.700,2021-04-28 10:14:52.256 +0700,2021-04-28 10:14:52.256 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""GU201"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""07/01/2020"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""51407-0228-30""}",us,"[""solifenacin@@10mg""]","1",4,15.700,"1",4,23065.000,https://www.va.gov/opal/nac/fss/pharmPrices.asp
a6c2a1ad-32b0-4ca4-a15b-3b40ce57b084,"FLUOROURACIL 5% SOLN,TOP","FLUOROURACIL 5% SOLN,TOP","FLUOROURACIL 5% SOLN,TOP","FLUOROURACIL 5% SOLN,TOP","[""fluorouracil""]","[""5%""]","10ML",2614,2,60.300,2021-04-28 10:14:57.934 +0700,2021-04-28 10:14:57.934 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""DE600"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""01/01/2018"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""51672-4063-01""}",us,"[""fluorouracil@@5%""]","1",22,60.300,"1",22,23065.000,https://www.va.gov/opal/nac/fss/pharmPrices.asp
"11f66320-c582-4cfb-a6bf-6db374423e92",Doripenem Monohydrate 500 mg Injection,Doripenem Monohydrate 500 mg Injection,Doribax 500 mg (Doripenem) For Injection,Doripenem Monohydrate 500 mg Injection,"[""doripenem""]","[""500mg""]",Pack of 10 Vial,2222,3,14.824,2021-04-27 10:45:10.088 +0700,2021-04-27 10:45:10.088 +0700,"{""code"": ""MAL20081835ARZ"", ""unit"": ""Vial"", ""updatedYear"": ""2018""}",mal,"[""doripenem@@500mg""]","10",3,14.824,"10",3,5618.890,https://www.pharmacy.gov.my/v2/en/apps/drug-price
"95d9f675-4dfb-4536-b325-74c9a7435fad",Human Albumin Injection,Human Albumin Injection,Human Albumin 25% Infusion,Human Albumin Injection,"[""albumin""]","[]",Vial of 50 ml,2222,3,163.000,2021-04-27 10:45:40.970 +0700,2021-04-27 10:45:40.970 +0700,"{""code"": ""MAL20034765AZ"", ""unit"": ""Vial"", ""updatedYear"": ""2018""}",mal,"[""albumin@@""]","50ml",3,163.000,"50ml",3,5618.890,https://www.pharmacy.gov.my/v2/en/apps/drug-price
ca1ef88c-06ba-4af6-86dd-afaafa21bb1e,Chlorphenamine 10mg/1ml solution for injection ampoules,Chlorphenamine 10mg/1ml solution for injection ampoules,"",Chlorphenamine 10mg/1ml solution for injection ampoules,"[""chlorphenamine""]","[""10mg/ml""]","5",2333,5,450.000,2021-04-27 09:13:17.687 +0700,2021-04-27 09:13:17.687 +0700,"{""category"": ""A"", ""quantity"": ""5""}",uk,"[""chlorphenamine@@10mg/ml""]","5",6,450.000,"5",6,31957.000,https://www.drugtariff.nhsbsa.nhs.uk/#/00813478-DC/DC00813264/Part%20VIIIA%20-%20Basic%20Prices%20of%20Drugs%20Product%20List
f98f108a-824c-43b2-90ba-ce7ab16bb81d,"Colecalciferol 4,000unit tablets","Colecalciferol 4,000unit tablets",Desunin,"Colecalciferol 4,000unit tablets","[""colecalciferol""]","[]","70",2347,5,22.714,2021-04-27 09:13:58.449 +0700,2021-04-27 09:13:58.449 +0700,"{""category"": ""C"", ""quantity"": ""70""}",uk,"[""colecalciferol@@""]","70",4,22.714,"70",4,31957.000,https://www.drugtariff.nhsbsa.nhs.uk/#/00813478-DC/DC00813264/Part%20VIIIA%20-%20Basic%20Prices%20of%20Drugs%20Product%20List
f03f1a4a-1099-4dc8-a471-1d04af1eada9,瑞迪釆膠囊100毫克,"IMATINIB , 一般錠劑膠囊劑 , 100.00 MG",台灣瑞迪博士有限公司,Redistra,"[""imatinib""]","[""100mg""]","",,7,565.000,2021-04-27 08:32:48.373 +0700,2021-04-27 08:32:48.373 +0700,"{""code"": ""BC27788100"", ""pharmacist"": ""台灣瑞迪博士有限公司"", ""link_source"": ""http://info.fda.gov.tw/MLMS/H0001D.aspx?Type=Lic&LicId=52027788"", ""startAndEnd"": ""109.10.01|迄今"", ""specification"": """", ""classification"": ""一般學名藥"", ""singleCompound"": ""單方""}",tw,"[""imatinib@@100mg""]","1",4,565.000,"1",4,821.310,http://info.fda.gov.tw/MLMS/H0001D.aspx?Type=Lic&LicId=52027788
e0d355b7-4cd3-4310-bec2-86550030cf21,Fluconazole 200mg/100ml solution for infusion vials,Fluconazole 200mg/100ml solution for infusion vials,Advanz Pharma,Fluconazole 200mg/100ml solution for infusion vials,"[""fluconazole""]","[""2mg/ml""]","1",2332,5,2928.000,2021-04-27 09:24:31.857 +0700,2021-04-27 09:24:31.857 +0700,"{""category"": ""C"", ""quantity"": ""1""}",uk,"[""fluconazole@@2mg/ml""]","1",3,2928.000,"1",3,31957.000,https://www.drugtariff.nhsbsa.nhs.uk/#/00813478-DC/DC00813264/Part%20VIIIA%20-%20Basic%20Prices%20of%20Drugs%20Product%20List
ab28ce9d-6dcc-474b-a44a-59c40ae09c53,Glipizide 5mg tablets,Glipizide 5mg tablets,"",Glipizide 5mg tablets,"[""glipizide""]","[""5mg""]","28",2347,5,10.143,2021-04-27 09:25:44.416 +0700,2021-04-27 09:25:44.416 +0700,"{""category"": ""M"", ""quantity"": ""28""}",uk,"[""glipizide@@5mg""]","28",4,10.143,"28",4,31957.000,https://www.drugtariff.nhsbsa.nhs.uk/#/00813478-DC/DC00813264/Part%20VIIIA%20-%20Basic%20Prices%20of%20Drugs%20Product%20List
"2b396633-7c63-40eb-a8ff-5c2f5dec8cde",Telmisartan + Amlodipine,Telmisartan + Amlodipine,"19.2 กลุ่มยา Angiotensin Receptor Blocker (ARB) สูตรยาผสม",,"[""telmisartan"", ""amlodipin""]","[""40mg"", ""10mg""]","1 เม็ด",2347,8,14.790,2021-04-28 13:21:24.909 +0700,2021-04-28 13:21:24.909 +0700,"{""note"": """"}",th,"[""amlodipin@@10mg"", ""telmisartan@@40mg""]","1",4,14.790,"1",4,734.010,http://ndi.fda.moph.go.th/drug_value
"640faa3b-9805-44b8-9e5b-b2b594e7cc74",ATAZANAVIR 300MG CAP,ATAZANAVIR 300MG CAP,ATAZANAVIR 300MG CAP,ATAZANAVIR 300MG CAP,"[""atazanavir""]","[""300mg""]","30",2108,2,309.890,2021-04-28 10:14:35.383 +0700,2021-04-28 10:14:35.383 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""AM800"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""08/08/2019"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""51407-0173-30""}",us,"[""atazanavir@@300mg""]","1",4,309.890,"1",4,23065.000,https://www.va.gov/opal/nac/fss/pharmPrices.asp
"2da9a7d6-4bad-4f3c-abff-82bbfd42f1af",AZATHIOPRINE 50MG TAB,AZATHIOPRINE 50MG TAB,AZATHIOPRINE 50MG TAB,AZATHIOPRINE 50MG TAB,"[""azathioprine""]","[""50mg""]","100",2347,2,38.500,2021-04-28 10:14:40.659 +0700,2021-04-28 10:14:40.659 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""IM600"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""03/18/2019"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""51407-0182-01""}",us,"[""azathioprine@@50mg""]","1",4,38.500,"1",4,23065.000,https://www.va.gov/opal/nac/fss/pharmPrices.asp
fa849b52-5f00-4965-9da6-b1e050b0be5f,"MOMETASONE FUROATE 0.1% LOTION,TOP","MOMETASONE FUROATE 0.1% LOTION,TOP","MOMETASONE FUROATE 0.1% LOTION,TOP","MOMETASONE FUROATE 0.1% LOTION,TOP","[""mometasone""]","[""0.1%""]","30ML",2582,2,18.350,2021-04-28 10:14:40.624 +0700,2021-04-28 10:14:40.624 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""DE200"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""01/01/2018"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""51672-1305-03""}",us,"[""mometasone@@0.1%""]","1",15,18.350,"1",15,23065.000,https://www.va.gov/opal/nac/fss/pharmPrices.asp
ae00310d-c111-4d3c-a7bc-f6ad20cd7b58,Anti RhD Gamma Globulin  625 IU/ml Injection,Anti RhD Gamma Globulin  625 IU/ml Injection,Rhesonativ 625 IU/ml Solution For Injection,Anti RhD Gamma Globulin  625 IU/ml Injection,"[]","[""625iu""]",Pack of 1 Vial,2222,3,332.000,2021-04-27 10:45:41.031 +0700,2021-04-27 10:45:41.031 +0700,"{""code"": ""MAL20091891AZ"", ""unit"": ""Vial"", ""updatedYear"": ""2018""}",mal,"","1",3,332.000,"1",3,5618.890,https://www.pharmacy.gov.my/v2/en/apps/drug-price
"66b79d77-da54-4578-835d-79f3126e39de",OLMESARTAN MEDOXOMIL 40MG TAB,OLMESARTAN MEDOXOMIL 40MG TAB,OLMESARTAN MEDOXOMIL 40MG TAB,OLMESARTAN MEDOXOMIL 40MG TAB,"[""olmesartan medoxomil""]","[""40mg""]","30",2347,2,8.740,2021-04-28 10:14:46.455 +0700,2021-04-28 10:14:46.455 +0700,"{""vendor"": ""Golden State Medical Supply, Inc."", ""Covered"": ""F"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""CV805"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""12/31/2022"", ""ContractNumber"": ""36F79718D0318"", ""PriceStartDate"": ""10/29/2019"", ""ContractStopDate"": ""12/31/2022"", ""ContractStartDate"": ""01/01/2018"", ""codNDCWithDashese"": ""51407-0199-30""}",us,"[""olmesartan medoxomil@@40mg""]","1",4,8.740,"1",4,23065.000,https://www.va.gov/opal/nac/fss/pharmPrices.asp
"2adc465b-7b54-4c48-9cc9-1cb77c477fc0","XHANCE 93MCG/SPRAY SUSP,NASAL","FLUTICASONE PROPIONATE 93MCG/SPRAY SUSP,NASAL,16ML","XHANCE 93MCG/SPRAY SUSP,NASAL","XHANCE 93MCG/SPRAY SUSP,NASAL","[""fluticasone""]","[""0.093mg"", ""16ml""]","16ML",2621,2,318.480,2021-04-28 09:39:27.236 +0700,2021-04-28 09:39:27.236 +0700,"{""vendor"": ""Optinose US, Inc."", ""Covered"": ""T"", ""Non-TAA"": ""Compliant"", ""VAClass"": ""NT200"", ""PriceType"": ""FSS"", ""PrimeVendor"": ""T"", ""PriceStopDate"": ""06/30/2023"", ""ContractNumber"": ""36F79718D0511"", ""PriceStartDate"": ""01/01/2021"", ""ContractStopDate"": ""06/30/2023"", ""ContractStartDate"": ""07/01/2018"", ""codNDCWithDashese"": ""71143-0375-01""}",us,"[""fluticasone@@0.093mg""]","1",16,318.480,"1",16,23065.000,https://www.va.gov/opal/nac/fss/pharmPrices.asp
"760951c0-a639-491f-af24-80c45e24105d",Ciclesonide 80micrograms/dose inhaler CFC free,Ciclesonide 80micrograms/dose inhaler CFC free,Alvesco 80,Ciclesonide 80micrograms/dose inhaler CFC free,"[""ciclesonide""]","[]","120",,5,27.358,2021-04-27 09:13:58.349 +0700,2021-04-27 09:13:58.349 +0700,"{""category"": ""C"", ""quantity"": ""120""}",uk,"[""ciclesonide@@""]","120",22,27.358,"120",22,31957.000,https://www.drugtariff.nhsbsa.nhs.uk/#/00813478-DC/DC00813264/Part%20VIIIA%20-%20Basic%20Prices%20of%20Drugs%20Product%20List
"4ddc0b8a-b54d-4dd6-9b92-c0cfd7fc9351",波賽特 18毫克/毫升濃縮輸注液,"POSACONAZOLE , 注射劑 , 300 MG",美商默沙東藥廠股份有,POSANOL 18MG/ML CONCENTRATE FOR SOLUTION FOR INFUSION,"[""posaconazole""]","[""18mg/ml""]","16.7 ML",,7,7982.000,2021-04-27 08:18:29.690 +0700,2021-04-27 08:18:29.690 +0700,"{""code"": ""BC265702E2"", ""pharmacist"": ""美商默沙東藥廠股份有"", ""link_source"": ""http://info.fda.gov.tw/MLMS/H0001D.aspx?Type=Lic&LicId=52026570"", ""startAndEnd"": ""110.01.01|迄今"", ""specification"": ""16.7 ML"", ""classification"": ""研發廠"", ""singleCompound"": ""單方""}",tw,"[""posaconazole@@18mg/ml""]","1",15,7982.000,"1",15,821.310,http://info.fda.gov.tw/MLMS/H0001D.aspx?Type=Lic&LicId=52026570
"27679a85-ae82-4ce8-8acc-0e00afea6c77",倍理通持續性藥效錠3毫克,"PALIPERIDONE, 緩釋錠劑膠囊劑, 3.00MG",瑩碩生技醫藥股份有限,BERYDONE EXTENDED-RELEASE TABLETS 3MG,"[""paliperidone""]","[""3mg""]","",,7,58.000,2021-04-27 08:18:39.975 +0700,2021-04-27 08:18:39.975 +0700,"{""code"": ""AC60327100"", ""pharmacist"": ""瑩碩生技醫藥股份有限"", ""link_source"": ""http://info.fda.gov.tw/MLMS/H0001D.aspx?Type=Lic&LicId=51060327"", ""startAndEnd"": ""108.12.01|迄今"", ""specification"": """", ""classification"": ""一般學名藥"", ""singleCompound"": ""單方""}",tw,"[""paliperidone@@3mg""]","1",4,58.000,"1",4,821.310,http://info.fda.gov.tw/MLMS/H0001D.aspx?Type=Lic&LicId=51060327
